created_at,username,full_text,indoBert Classification,indoBERT Classification score
Sat Mar 09 16:03:24 +0000 2024,KpuProvBengkulu,hasil hitung suara pasang calon presiden wakil presiden tingkat provinsi bengkulu dasar berita acara,netral,0.9967007040977478
Sat Mar 09 15:52:33 +0000 2024,4ndi_ho,sabtu maret sd wib hotel santika yudistira ballroom jl margonda raya no kota depok laksana monitoring tutup pleno hasil rekapitulasi hitung suara milu tingkat kota depok,netral,0.9971581697463989
Sat Mar 09 15:49:37 +0000 2024,Bambang_Budimab,djon bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.8663275241851807
Sat Mar 09 15:44:15 +0000 2024,mharisman,rosiade tabel tampil partai suara dst tampil total sesumbar tampil partai suara kursi dapil tingkat,netral,0.5398826003074646
Sat Mar 09 15:41:19 +0000 2024,heralddotID,hasil rekapitulasi rekap tingkat kpu sulsel laku cermat sinkronisasi data tingkat kabupaten kota murni suara milu bawa tingkat kpu ri lengkap,netral,0.9760082960128784
Sat Mar 09 15:33:13 +0000 2024,tribunpontianak,simak hasil rekapitulasi milu kabupaten pati jawa cek suara caleg dprd pati,netral,0.9981142282485962
Sat Mar 09 15:32:02 +0000 2024,Bambang_Budimab,papazola arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9599647521972656
Sat Mar 09 15:29:37 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 15:26:52 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 15:25:18 +0000 2024,Bambang_Budimab,arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9717413783073425
Sat Mar 09 15:25:05 +0000 2024,BawasluGtlo,bawaslu provinsi gorontalo hadir langsung rapat pleno buka rekapitulasi hasil hitung suara tingkat nasional,netral,0.9979223608970642
Sat Mar 09 15:24:49 +0000 2024,Bambang_Budimab,arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9717413783073425
Sat Mar 09 15:23:48 +0000 2024,Bambang_Budimab,arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9717413783073425
Sat Mar 09 15:20:12 +0000 2024,Kangmadar,pdip menang milu jateng psi masuk daftar suara dprd provinsi jawa,netral,0.9966248273849487
Sat Mar 09 15:12:05 +0000 2024,tribunpontianak,cek hasil rekapitulasi milu kabupaten jepara jawa suara caleg dprd jepara,netral,0.9982913136482239
Sat Mar 09 14:58:35 +0000 2024,tribunpontianak,hasil rekapitulasi milu kpu kota sukabumi jawa barat cek suara caleg dprd,netral,0.9984012246131897
Sat Mar 09 14:49:26 +0000 2024,reslandak,aman polda kalbar aman rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi kalimantan barat milu hotel golden tulip pontianak,netral,0.9971969127655029
Sat Mar 09 14:42:49 +0000 2024,RSuntya44707,kaum intelek tahi cocoklogi suara menang propinsi dikaitkaitkan bencana wkwkw anjing,negatif,0.997564435005188
Sat Mar 09 14:37:23 +0000 2024,caponkbiru,jsp mahfud dengar isu suara paslon kunci persen coblos milu arti beliau informasi,netral,0.99381023645401
Sat Mar 09 14:28:34 +0000 2024,kpulabura1,kpu kabupaten labuhanbatu utara hadir rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi sumatera utara pilih hotel polonia medan kamis,netral,0.9969109892845154
Sat Mar 09 14:10:26 +0000 2024,InformasiKita99,tps salah kabar dibenerin salah dibenerin sengaja disalahin operator gua lihat suara angka digit masuk akal ya,negatif,0.9938685297966003
Sat Mar 09 14:08:16 +0000 2024,exelrockstar,jsp dasar aspirasi rakyat rakyat pengin tau hasil suara hasil resmi erti hadweeh,negatif,0.9953373670578003
Sat Mar 09 14:05:11 +0000 2024,kpukalbarprov,hasil rekapitulasi hitung suara tingkat provinsi kalimantan barat milu unduh taut scan barcode postingan ya,netral,0.9944462776184082
Sat Mar 09 14:03:38 +0000 2024,exelrockstar,jsp mahfud bilang kunci arti mahfud alam kunci kunci suara pilpres,netral,0.993328332901001
Sat Mar 09 14:01:18 +0000 2024,GoRiauCom,caleg tahana tumbang anggota dpr ri riau suara,netral,0.9973033666610718
Sat Mar 09 13:57:46 +0000 2024,BawasluBolmong,halo ketua anggota bawaslu kab bolmong hadir rapat pleno rekapitulasi hitung suara tingkat provinsi novotel manado golf resort amp convention center gelar kpu provinsi sulut,netral,0.9965735673904419
Sat Mar 09 13:54:32 +0000 2024,tvOneNews,komisi pilih kpu kota makassar pasang calon presiden wakil presiden prabowogibran unggul pasang aniesmuhaimin ganjarmahfud rapat pleno buka dasar suara milu aniesmuhaimin suara suara,netral,0.9945397973060608
Sat Mar 09 13:54:32 +0000 2024,KaltimBawaslu,halo sahabat bawaslu kaltim rapat pleno buka tingkat provinsi bawasi awas langsung rekapitulasi hitung suara sabtu hotel mercure samarinda berita lengkap baca,netral,0.9961296319961548
Sat Mar 09 13:51:07 +0000 2024,kpubasel,hasil hitung suara parpol calon anggota dprd kab basel dasar berita acara sertifikat rekapitulasi hasil hitung suara partai politik calon anggota dprd kab camat wilayah kab milu,netral,0.9966775178909302
Sat Mar 09 13:50:49 +0000 2024,kpubasel,hasil hitung suara parpol calon anggota dprd kab basel dasar berita acara sertifikat rekapitulasi hasil hitung suara partai politik calon anggota dprd kab camat wilayah kab milu,netral,0.9966775178909302
Sat Mar 09 13:50:12 +0000 2024,kpubasel,hasil hitung suara parpol calon anggota dprd kab basel dasar berita acara sertifikat rekapitulasi hasil hitung suara partai politik calon anggota dprd kab camat wilayah kab milu,netral,0.9966775178909302
Sat Mar 09 13:47:54 +0000 2024,kpubasel,hasil hitung suara calon anggota dprd prov tingkat kab basel dasar ba sertifikat rekapitulasi hasil hitung suara parpol calon anggota dprd prov camat wilayah kabupaten pilih,netral,0.9967417120933533
Sat Mar 09 13:45:13 +0000 2024,TimeSumut99,calon presiden nomor urut prabowo subianto selamat salah pimpin negara unggul suara pilpres baca lengkap,netral,0.964345395565033
Sat Mar 09 13:42:27 +0000 2024,20detik,once mekel suara caleg dpr ri,netral,0.9981770515441895
Sat Mar 09 13:16:23 +0000 2024,Tino_priok,id partai salah input anggar kampanye hitung suara beda kalo anggar kampanye kalo suara gede mentangmentang lurah atur,negatif,0.982465386390686
Sat Mar 09 13:15:34 +0000 2024,tvOneNews,calon presiden nomor urut prabowo subianto selamat salah pimpin negara unggul suara pilpres kali presiden prancis emmanuel macron sambung telepon,netral,0.9905263185501099
Sat Mar 09 13:10:17 +0000 2024,JN_JabalNur,muba idealisme mungking suara kuantitas dukung kalah kalah dukung ganjar mahfud,positif,0.57387775182724
Sat Mar 09 12:53:09 +0000 2024,roasolo2,arti partai awas suara cocok kpu tuduh,netral,0.8013696670532227
Sat Mar 09 12:52:25 +0000 2024,KPU_Jateng,rangkai giat rapat pleno buka rekapitulasi penandatanganan berita acara rekapitulasi hasil hitung suara tingkat provinsi jawa milu siar langsung kanal youtube kpu jateng,netral,0.9969967603683472
Sat Mar 09 12:52:22 +0000 2024,KPU_Jateng,penandatanganan berita acara rekapitulasi hasil hitung suara milu tingkat provinsi jawa laksana maret,netral,0.997432291507721
Sat Mar 09 12:52:17 +0000 2024,KPU_Jateng,hasil rekapitulasi hitung suara dprd provinsi jawa harap hasil milu kontribusi wujud integrasi bangsa,netral,0.9800753593444824
Sat Mar 09 12:52:11 +0000 2024,KPU_Jateng,sarang kpu provinsi jawa gelar rapat pleno buka rekapitulasi hasil hitung suara milu langsung tanggal maret,netral,0.9972110390663147
Sat Mar 09 12:46:21 +0000 2024,HPurwanto35026,id pin emas kadar rendah tolak biar citra kalo citra gagah wibawa keren sangar nyali tolak dongkrak suara tukang sulap,negatif,0.9008178114891052
Sat Mar 09 12:43:26 +0000 2024,kpubasel,hasil hitung suara calon anggota dpd ri tingkat kab basel dasar ba sertifikat rekapitulasi hasil hitung suara partai politik calon anggota dpd tingkat kabupaten camat milu,netral,0.9959034323692322
Sat Mar 09 12:33:16 +0000 2024,kpubasel,hasil hitung suara calon anggota dpr ri tingkat kab basel dasar berita acara sertifikat rekapitulasi hasil hitung suara partai politik calon anggota dpr tps wilayah camat pilih,netral,0.9966773986816406
Sat Mar 09 12:22:44 +0000 2024,bawaslukotacrb,ketua bawaslu rahmat bagja laku awas langsung rekapitulasi hasil hitung suara tingkat provinsi banten kamis ri jabar,netral,0.997858464717865
Sat Mar 09 12:22:07 +0000 2024,nusabalicom,kpu provinsi bal rampung suara final calon anggota dpd ri rapat rekapitulasi hitung suara hasil milu jumat,netral,0.9975329637527466
Sat Mar 09 12:17:50 +0000 2024,kpubasel,hasil hitung suara pasang capres wacapres tingkat kab basel dasar ba sertifikat rekapitulasi hasil hitung suara pasang calon presiden wakil presiden camat wilayah kabupaten pilih,netral,0.9952693581581116
Sat Mar 09 12:08:16 +0000 2024,jdihbawaslusmg,sahabat rekapitulasi hitung suara milu provinsi simak lengkap,netral,0.9973636269569397
Sat Mar 09 12:02:16 +0000 2024,RiauTwit,hasil pleno rekapitulasi hitung suara milu riau aniesimin suara prabowogibran suara ganjarmahfud rp suara,netral,0.9976825714111328
Sat Mar 09 11:46:59 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 11:46:03 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 11:41:51 +0000 2024,Nuckclear,komisi pilih kpu rabu wib versi hitung laku hadap tps tps suara suara suara,netral,0.9973558187484741
Sat Mar 09 11:38:09 +0000 2024,Bambang_Budimab,bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.5446942448616028
Sat Mar 09 11:35:34 +0000 2024,inilahdotcom,partai nasdem pimpin posisi raih suara partai politik provinsi gorontalo nasdem suara,netral,0.98520827293396
Sat Mar 09 11:29:22 +0000 2024,hpardedeh,rosiade hasil turun suara partai nya,netral,0.9564704298973083
Sat Mar 09 11:25:42 +0000 2024,Bambang_Budimab,back bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.5143051147460938
Sat Mar 09 11:11:44 +0000 2024,Bawaslu_lingga,ketua bawaslu kabupaten lingga hadir giat konsolidasi nasional awas dana kampanye rekapitulasi hasil hitung suara milu gelombang i selenggara bawaslu ri,netral,0.9968806505203247
Sat Mar 09 11:10:14 +0000 2024,batamtoday,golkar pimpin suara dpr ri dapil kepri rizki faisal lenggang senayan,netral,0.9975112676620483
Sat Mar 09 11:05:05 +0000 2024,Bambang_Budimab,ahm bangga wn turun imigran arab yaman usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.8376657962799072
Sat Mar 09 11:03:42 +0000 2024,Bambang_Budimab,mahfud prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,netral,0.6444969177246094
Sat Mar 09 10:59:55 +0000 2024,heralddotID,pdi juang pdip hasil kuasa wilayah daerah istimewa yogyakarta diy milu suara wilayah,netral,0.9822174906730652
Sat Mar 09 10:58:59 +0000 2024,Bambang_Budimab,prihatin suara gp sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9141860604286194
Sat Mar 09 10:57:57 +0000 2024,Bambang_Budimab,djon arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9773954749107361
Sat Mar 09 10:47:35 +0000 2024,ngopibareng_id,rapat pleno rekapitulasi suara milu tingkat kota surabaya tinggal sisa camat selesai,netral,0.9966967105865479
Sat Mar 09 10:31:10 +0000 2024,_rakyatmerdeka,tanggap kpu isu algoritma hitung suara pilpres kunci suara ganjarmahfud persen cawapres mahfud md coblos isu tinggal bukti mahfud kpu,netral,0.9706186056137085
Sat Mar 09 10:26:06 +0000 2024,KPUKepri,rapat pleno rekapitulasi hasil hitung suara tingkat provinsi laku tanggal maret maret rapat pleno pimpin ketua kpu provinsi pulau riau indrawan susilo prabowoadi,netral,0.9962544441223145
Sat Mar 09 10:25:15 +0000 2024,KPUKepri,rapat pleno rekapitulasi hasil hitung suara tingkat provinsi pulau riau pilih ck hotel tanjungpinang jumat,netral,0.9975758194923401
Sat Mar 09 07:42:23 +0000 2024,andrealasghar,hajat utama rekapitulasi suara tingkat prov laku syukur slow living,netral,0.7279238104820251
Sat Mar 09 07:39:22 +0000 2024,newmindkaltim,sih janshen iki kadang rasional kadang songong pakar simulai aigoritma ai kunci prosentase suara,negatif,0.9714834690093994
Sat Mar 09 07:29:07 +0000 2024,kompascom,dasar hasil real count kpu pdip pimpin suara pileg provinsi daerah istimewa yogyakarta diy suara,netral,0.9965416789054871
Sat Mar 09 07:22:45 +0000 2024,prologcoid,rapat pleno rekapitulasi hasil hitung suara tingkat provinsi laksana kpu kaltim maret kaltim,netral,0.997687816619873
Sat Mar 09 07:14:04 +0000 2024,KompasData,uya kuya once mekel tahan papan suara dapil dki jakarta ii,netral,0.9576476216316223
Sat Mar 09 07:14:04 +0000 2024,hariankompas,uya kuya once mekel tahan papan suara dapil dki jakarta ii,netral,0.9576476216316223
Sat Mar 09 07:12:26 +0000 2024,kpu_cianjur,rekapitulasi hasil hitung suara partai politik jenis pilih calon anggota dprd kabupaten cianjur milu,netral,0.9975526928901672
Sat Mar 09 07:11:38 +0000 2024,KPUbatanghari,rapat pleno buka acara buka hadir forkompimda kabupaten batang rapat pleno buka baca hasil rekapitulasi hitung suara tingkat camat masingmasing ppk kabupaten batang,netral,0.9918417930603027
Sat Mar 09 07:11:31 +0000 2024,KPUbatanghari,kpu kabupaten batang laksana rapat pleno buka rekapitulasi hasil hitung suara hasil pilih tingkat kabupaten batang tanggal maret,netral,0.9971518516540527
Sat Mar 09 07:07:58 +0000 2024,Bambang_Budimab,tv prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.691339910030365
Sat Mar 09 07:07:18 +0000 2024,Bambang_Budimab,bangga wn turun imigran usung capres uu amandemen diijinkan pilpres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.6581212282180786
Sat Mar 09 07:05:43 +0000 2024,Bambang_Budimab,bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.5446942448616028
Sat Mar 09 07:02:04 +0000 2024,komar_rudi3508,update suara asli dasar c tim amin tanggal maret semangat juang ubah insyaallah masuk putar,netral,0.916266918182373
Sat Mar 09 07:01:38 +0000 2024,Bambang_Budimab,bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.5446942448616028
Sat Mar 09 06:56:59 +0000 2024,gsf_alexandraa,suara pilpres,netral,0.9949912428855896
Sat Mar 09 06:44:09 +0000 2024,JokoSut22826110,kubu pdip sohib percaya litbang kompas coba geogle persen suara paslon survey coblos simpel percaya hoax,positif,0.8610907196998596
Sat Mar 09 06:39:59 +0000 2024,kpu_cianjur,rekapitulasi hasil hitung suara partai politik jenis pilih calon anggota dprd provinsi dapil jawa barat milu tingkat kabupaten cianjur informasi lengkap website kpu kabupaten cianjur,netral,0.9972994923591614
Sat Mar 09 06:27:56 +0000 2024,DavidBonx,jsp kode program kunci angka maksimal mudah kode program kunci suara tps suara sangatsangat mudah programer,positif,0.7415599226951599
Sat Mar 09 06:27:37 +0000 2024,kpu_cianjur,rekapitulasi hasil hitung suara calon anggota dpd daerah pilih jawa barat milu tingkat kabupaten cianjur informasi lengkap websiter kpu kabupaten cianjur taut,netral,0.9975091218948364
Sat Mar 09 06:21:38 +0000 2024,kpu_cianjur,rekapitulasi hasil hitung suara partai politik jenis pilih calon anggota dpr ri milu tingkat kabupaten cianjur informasi lengkap websiter kpu kabupaten cianjur taut,netral,0.9974219799041748
Sat Mar 09 06:12:11 +0000 2024,kpu_cianjur,rekapitulasi hasil hitung suara pasang calon presiden wakil presiden tingkat kabupaten cianjur pilih informasi lengkap websiter kpu kabupaten cianjur taut,netral,0.9971897006034851
Sat Mar 09 06:11:33 +0000 2024,IDNTimes,parpol prediksi alam turun suara milu simak prediksi kursi dpr ri partai milu lengkap,netral,0.9959360361099243
Sat Mar 09 06:08:32 +0000 2024,waktu_lampung,hasil rekapitulasi kpu parosil mabsus raja suara caleg dapil lampung,netral,0.9978693723678589
Sat Mar 09 06:06:01 +0000 2024,ZRsaja,pks baris amin gua gelora baris amin suara gelora signifikan,positif,0.9837477803230286
Sat Mar 09 05:55:10 +0000 2024,__SudutPandang,pakai akal sehat logika algoritma kunci angka maksimal angka suara turun,negatif,0.7082847356796265
Sat Mar 09 05:45:21 +0000 2024,kpu_Kab_Mpw,rapat pleno buka rekapitulasi hasil hitung suara milu tingkat provinsi kalimantan barat rabu malam langsung hotel golden tulip pontianak,netral,0.9972936511039734
Sat Mar 09 05:41:32 +0000 2024,Riyal_real,hak angket rubah suara hasil pemilukenapa sih agus ketar tir ya,negatif,0.9942501783370972
Sat Mar 09 05:40:17 +0000 2024,kpubanten,kpu provinsi banten laksana rapat pleno rekapitulasi hasil hitung suara milu tingkat provinsi banten bawaslu saksi pasang calon presiden wakil presiden dpd partai politik milu,netral,0.9965417981147766
Sat Mar 09 05:40:06 +0000 2024,C4k_D3pp,suara geser ricuh picu bijak partai geser salah caleg raih suara caleg suara,negatif,0.9254742860794067
Sat Mar 09 05:35:08 +0000 2024,BatubaraHumas,maswin apar lubis anggota bawaslu joko arief budiono romson poskoro purba rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi sumatera utara milu selasa,netral,0.9972795844078064
Sat Mar 09 05:30:10 +0000 2024,tinusflip,kpu dki jakarta laku rapat pleno rekapitulasi hitung suara pilpres wilayah jakarta utara malam pasang nomor urut prabowo subianto gibran rakabumimg raka posisi,netral,0.9952285289764404
Sat Mar 09 05:29:23 +0000 2024,KPU_Kab_Blora,rekapitulasi hasil suara calon presiden wakil presiden kabupaten blora,netral,0.9971445202827454
Sat Mar 09 05:25:34 +0000 2024,andrewenas,kait hapus grafik suara sirekap kpu respon partai politik,netral,0.9975953698158264
Sat Mar 09 05:21:03 +0000 2024,KPUBabel,kpu babel laksana rapat pleno buka rekapitulasi hasil hitung suara hasil milu serentak tingkat provinsi pulau bangka belitung swissbelhotel pangkalpinang kamis,netral,0.9971758127212524
Sat Mar 09 05:16:34 +0000 2024,inilahdotcom,polda papua barat kerah personel aman rapat pleno rekapitulasi suara hasil milu tingkat provinsi,netral,0.9978406429290771
Sat Mar 09 05:15:17 +0000 2024,merryantierva,eleh suara jakarta bilang quick count kalah nyata real count menang haioo wkwk,negatif,0.9903172254562378
Sat Mar 09 05:13:02 +0000 2024,Barna_byo,kayak erti pileg pilpres prosentase suara kejar,negatif,0.8769402503967285
Sat Mar 09 05:13:02 +0000 2024,kilik_panji,nya mahfud suara tau suara kunci paras rendah cawapres heran,negatif,0.981592059135437
Sat Mar 09 05:08:30 +0000 2024,kpusumbar,saksi live streaming rapat pleno buka rekapitulasi hitung suara milu tingkat provinsi sumatera barat kanal youtube kpu prov sumbar live streaming instagram kpusumbar,netral,0.9964848756790161
Sat Mar 09 04:55:03 +0000 2024,binetworkmedia,komisi pilih kpu provinsi bal gelar rapat pleno rekapitulasi hasil hitung suara hasil milu hotel prime plaza sanur kota denpasar bal jumat,netral,0.9973529577255249
Sat Mar 09 04:47:02 +0000 2024,Bambang_Budimab,pintu kunci prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9314340949058533
Sat Mar 09 04:43:46 +0000 2024,Bambang_Budimab,arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9717413783073425
Sat Mar 09 04:42:20 +0000 2024,BawasluMuBar,terima kasih jajar panwaslu camat awas kelurahandesa kabupaten kerja keras awas pleno rekapitulasi hasil hitung suara tingkat camat pilih,netral,0.9315577745437622
Sat Mar 09 04:42:11 +0000 2024,Bambang_Budimab,ahm prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.5518897771835327
Sat Mar 09 04:39:54 +0000 2024,Bambang_Budimab,arb wn turun imigran usung capres uu amandemen bangga suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.9717413783073425
Sat Mar 09 04:39:19 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 04:36:36 +0000 2024,ppkpurwodadi24,ppkpurwodadi kamis februari ppk purwodadi rapat pleno buka rekapitulasi rekapitulasi hasil hitung suara tingkat kabupaten purworejo gedung arta kencana kppn purworejo,netral,0.9974326491355896
Sat Mar 09 04:31:40 +0000 2024,KpuProvBengkulu,kpu provinsi bengkulu terbit berita acara sertifikat rekapitulasi hasil hitung suara pilih presiden wakil presiden anggota dpr dpd,netral,0.9968979358673096
Sat Mar 09 04:25:07 +0000 2024,KompasData,enam suara dapil dki jakarta iii isi orang tahana,netral,0.9964505434036255
Sat Mar 09 04:25:07 +0000 2024,hariankompas,enam suara dapil dki jakarta iii isi orang tahana,netral,0.9964505434036255
Sat Mar 09 04:17:34 +0000 2024,SemenjanaPG,prof carateknik kunci suara paslon kontestasi politik pilpres pilkada mohon cerah prof,netral,0.8716670274734497
Sat Mar 09 04:16:27 +0000 2024,DinaAtmawidara,dasa hasil sosial blade mas gibran unggul urut suara generasi muda indonesia percaya pimpin mas gibran bawa indonesia maju adil makmur hujan,positif,0.9416048526763916
Sat Mar 09 04:10:13 +0000 2024,BawasluTouna,ketua anggota bawaslu tojo unauna bawaslu provinsi sulawesi laksana tugas awas laksana giat rapat pleno rekapitulasi hitung suara milu tingkat provinsi sulawesi,netral,0.9962494969367981
Sat Mar 09 04:06:24 +0000 2024,Duren___,id prett kann lihat suara fungsi pakai biaya gede id ri prett,negatif,0.9893249869346619
Sat Mar 09 04:00:05 +0000 2024,BawasluBukitti2,rangka rekap tingkat pusat hitung suara milu bawaslu kota bukittinggi ketua ruzi haryadi staf sekretariat hagi nofiandri serah lengkap berkas bawaslu republik indonesia rupa hasil awas,netral,0.9964696168899536
Sat Mar 09 03:41:33 +0000 2024,mr_riopermana,muba otak sungsang tantrum lupa kalo yasonna loyalis pdip narasi malu fakta prabowo gibran menang telak suara negeri,negatif,0.971735954284668
Sat Mar 09 03:36:54 +0000 2024,sigitwid,logika suara psi,netral,0.860544741153717
Sat Mar 09 03:29:16 +0000 2024,ImronAgainbkb,bahaya tahhh jaga suara lapang,positif,0.9739086031913757
Sat Mar 09 03:28:58 +0000 2024,Didit3Ahmadi,pakapakah potong pajak suara ln masuk indonesia berkurangayooo id amp ri yaapa kena ppn,netral,0.7922306060791016
Sat Mar 09 03:11:31 +0000 2024,kita140424,lihat suara partai pdip psi ah kuasa suara dicariin biar lonjak dadak kayak bulat,negatif,0.9958082437515259
Sat Mar 09 03:08:09 +0000 2024,inilahdotcom,calon presiden ri prabowo subianto terima selamat presiden prancis emmanuel macron unggul suara pi,netral,0.9763216972351074
Sat Mar 09 03:02:48 +0000 2024,kpumanggarai,diagram total suara milu dasar hasil rekapitulasi rapat pleno buka tingkat kabupaten manggarai tanggal februari maret,netral,0.9969543218612671
Sat Mar 09 03:01:46 +0000 2024,SuhartiniTaurus,jsp lucu ya bang kelompok sengaja provokasi anies dukung dg narasi itulucu geli banget paham anies suara ya anies curang suara,negatif,0.8150931000709534
Sat Mar 09 02:53:07 +0000 2024,cak_suhaimi,tokoh madura juang apresiasi konon suara beliau semadura pilpres salut,positif,0.9843562245368958
Sat Mar 09 02:50:10 +0000 2024,KpuTanimbar,komisi pilih kabupaten pulau tanimbar rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi malu pilih,netral,0.9972720742225647
Sat Mar 09 02:47:04 +0000 2024,validnewsid,suara ganjar mahfud banding pasang,netral,0.990154504776001
Sat Mar 09 02:36:44 +0000 2024,KPUKotaTarakan,infografis suara presiden wakil presiden milu kota tarak yuk like comment share,netral,0.9967817068099976
Sat Mar 09 02:34:28 +0000 2024,BudianaPangestu,id awas kawal tibatiba besok malam lonjak drastis suara salah paslon capres cawapres,negatif,0.8813756108283997
Sat Mar 09 02:33:25 +0000 2024,KPUKotaTarakan,infografis suara partai politik milu kota tarak yuk like comment share,netral,0.9971222281455994
Sat Mar 09 02:30:14 +0000 2024,KPUKotaTarakan,infografis suara dpd ri milu kota tarak yuk like comment share,netral,0.9970216155052185
Sat Mar 09 02:30:04 +0000 2024,Poldakaltim,samarinda kapolresta samarinda kombes pol dr ary fadli sik mh giat buka rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi kalimantan timur milu,netral,0.9972121119499207
Sat Mar 09 02:15:00 +0000 2024,Muhammad_Saewad,duga suara sesuai target orang caleg banyuwangi jawa timur ambil bantu paving block warga kompastv,netral,0.9903254508972168
Sat Mar 09 02:11:49 +0000 2024,Kemal2sk,bansosnya mblooo kait suara sih samsul jokowi cawe sampeyan nyebokinnya lawan nalar,negatif,0.9948542714118958
Sat Mar 09 02:08:53 +0000 2024,SetopKorupsi,feb maret angka suara ngaris gaberubah yak tolol sih ngarti banget gerak angka,negatif,0.9965928196907043
Sat Mar 09 01:58:08 +0000 2024,riski_890,orang percaya kalo paslon kalah jateng suara pdi sungguh anomali aneh sdang negeri muncul duga curang tsm menang bincang ruang publik,negatif,0.9894038438796997
Sat Mar 09 01:52:31 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 01:50:39 +0000 2024,Purnomo09446763,amin putar ragu haqul amin menang telak kpu main suara amin,positif,0.989615797996521
Sat Mar 09 01:45:05 +0000 2024,NarasiNewsroom,ketua komisi pilih republik indonesia kpu ri hasyim asy ari bantah tuding kpu patok suara pasang calon presiden wakil presiden nomor urut ganjar pranowomahfud md biar persen narasi daily,netral,0.9835900664329529
Sat Mar 09 01:44:32 +0000 2024,Purnomo09446763,siglie haqul amin ragu putar niscaya kpu sulit main suara amin amin bendung,positif,0.6799728870391846
Sat Mar 09 01:30:20 +0000 2024,sonorafm967,rapat pleno buka rekapitulasi hasil hitung suara tingkat provinsi kalbar,netral,0.9980928301811218
Sat Mar 09 01:29:10 +0000 2024,ngopibareng_id,dasar rekapitulasi gus fawait raih suara suara caleg dprd provinsi suara indonesia,netral,0.9876353144645691
Sat Mar 09 01:05:32 +0000 2024,NcTjocordha0620,bukti hadir mas kaesang ratus kader psi senior sepuh sekian terjun politik kunjung masuk senayan untung mas kaesang orang pimpin muda hebat psi sukaria suara untungadakaesang,positif,0.9879531264305115
Sat Mar 09 01:02:14 +0000 2024,Bambang_Budimab,pkgr bangga wn turun imigran usung capres suara banding gp nota bene wni asli suara sesuai qcrc,netral,0.8987423777580261
Sat Mar 09 00:58:58 +0000 2024,Bambang_Budimab,prihatin suara sesuai qcrc rendah banding arb wn turun imigran usung capres uu amandemen suara,negatif,0.9584476351737976
Sat Mar 09 00:55:08 +0000 2024,RadioElshinta,calon presiden nomor urut prabowo subianto selamat salah pimpin negara unggul suara pilpres kali presiden prancis emmanuel macron sambung,netral,0.989234209060669
Sat Mar 09 00:47:02 +0000 2024,kompastv_manado,hasto pdip algoritma sengaja halang suara ganjarma via,netral,0.9978737831115723
